x,y,label
-3.900972884,-18.50664447,1
-3.889701617,10.30641421,1
-3.790664552,28.22242947,1
-3.727798366,10.1058267,1
-3.613369746,-16.71980072,1
-3.457651471,26.43549059,1
-3.399076851,9.640833269,1
-3.390552716,-17.37069953,1
-3.258701937,9.489108181,1
-3.24858619,9.425876324,1
-3.239447482,9.557168556,1
-3.217465812,28.56565588,1
-3.191913585,-19.70123058,1
-3.151080901,-18.0431458,1
-3.132416533,10.82661751,1
-3.062746343,28.3543173,1
-3.044319535,10.64311282,1
-2.896861466,28.99352059,1
-2.799890905,-18.99313585,1
-2.797003999,10.76711138,1
-2.73726969,26.77916696,1
-2.6867504,8.445552771,1
-2.644752741,10.26920931,1
-2.530368327,8.734658925,1
-2.528512185,27.18435886,1
-2.479262742,10.14973419,1
-2.472548682,10.74992641,1
-2.444984207,29.31511096,1
-2.418712744,11.7215552,1
-2.4127676,7.485893634,1
-2.397107931,-18.82648,1
-2.394594537,7.670929666,1
-2.360624683,-17.71984247,1
-2.352521184,27.4687759,1
-2.326470223,9.66699931,1
-2.19189573,10.71610307,1
-2.190069388,9.798241941,1
-2.166298699,7.665848394,1
-2.162910876,10.46954672,1
-2.160968044,-19.78024889,1
-2.127803021,8.984574862,1
-1.831059157,-17.65490434,1
-1.813918076,10.05742175,1
-1.812393897,29.1849342,1
-1.77130466,9.787620848,1
-1.695174259,8.352340959,1
-1.665134505,27.54403958,1
-1.641907379,-19.20784056,1
-1.599046486,29.51385252,1
-1.584905281,-17.51304393,1
-1.45402237,-18.07334327,1
-1.435631246,9.374989014,1
-1.431186793,9.170519894,1
-1.402267384,28.65266794,1
-1.370566294,-17.20625997,1
-1.363711644,9.989719387,1
-1.35375425,28.7648662,1
-1.325546688,-19.3061016,1
-1.311635481,9.467268022,1
-1.278281195,8.462883118,1
-1.261681999,10.51983172,1
-1.187373672,-18.58076969,1
-1.126444057,7.547982408,1
-1.108719587,9.140588105,1
-1.095185249,8.374164973,1
-0.994260129,-17.09854335,1
-0.975628423,-17.2461863,1
-0.947156353,-17.93618269,1
-0.913775882,29.55605319,1
-0.89164869,-20.48376898,1
-0.827724137,7.515432929,1
-0.807715405,9.52959217,1
-0.806957944,10.95022208,1
-0.714640296,27.43392171,1
-0.680844271,-18.60222555,1
-0.629207516,9.997260156,1
-0.579119883,7.218740771,1
-0.530245807,8.246583008,1
-0.429062254,10.48873321,1
-0.419149104,8.449947537,1
-0.416172568,6.997300377,1
-0.305863781,27.76399817,1
-0.221411818,-16.72261226,1
-0.15951908,9.860452616,1
-0.08734965,8.725617164,1
-0.081536482,25.97640003,1
-0.066246054,9.813010266,1
0.083575513,-18.28684994,1
0.125100276,8.538072516,1
0.175825437,9.10278149,1
0.184502239,6.358292976,1
0.201139963,-18.38592041,1
0.206722494,11.54768832,1
0.253124092,-16.1933236,1
0.409775348,-18.9006353,1
0.472830028,10.76912309,1
0.563308594,-17.87932613,1
0.581328744,8.971981167,1
0.684602791,26.98844787,1
0.695496632,6.298062786,1
0.703695778,8.530891036,1
0.729757477,8.884115626,1
0.737934043,6.880917569,1
0.738641852,12.4501678,1
0.797816218,28.46845815,1
0.803086471,8.699400648,1
0.859032212,8.17528276,1
0.964107368,-19.21658247,1
1.067709186,-20.86883798,1
1.071847626,7.857206554,1
1.086741488,28.2742791,1
1.121535859,5.695527609,1
1.13268515,8.20535949,1
1.143780078,5.663624818,1
1.197700356,8.059368208,1
1.206818836,9.373816408,1
1.289592848,6.387006861,1
1.357336439,-17.8905702,1
1.370458177,8.037238685,1
1.371837864,-17.94526849,1
1.38209311,10.33330125,1
1.396177679,-17.82626031,1
1.45504016,-1.548045611,1
1.476993688,6.441535611,1
1.5003435,8.150561351,1
1.515594333,-18.52908533,1
1.52852817,7.507858316,1
1.543233039,-1.562625092,1
1.545630937,7.841038217,1
1.555046172,8.582545937,1
1.564990851,-19.51672671,1
1.567466065,6.599199559,1
1.586979705,9.374109756,1
1.592698009,26.34351805,1
1.619060097,28.77946821,1
1.696792104,6.506612579,1
1.730804962,-19.46771054,1
1.754310469,5.124926461,1
1.818676804,9.742787021,1
1.827603234,9.273597333,1
1.842933271,-1.15825666,1
1.859792355,8.032188578,1
1.861334819,-1.406642725,1
1.867520373,-1.338333212,1
1.942625053,-17.56782229,1
1.967268522,-1.197533046,1
1.970233,8.312993262,1
1.977707963,7.628203464,1
1.983263339,-19.29812483,1
2.002728584,7.010853612,1
2.061267174,6.117168234,1
2.084221517,-19.09597947,1
2.1069499,-1.15897846,1
2.115543681,6.295294539,1
2.116139441,-19.36824472,1
2.172109429,6.991367578,1
2.194419423,-0.871732625,1
2.202444786,4.277767133,1
2.259387032,8.372301607,1
2.27989677,4.538646463,1
2.289420491,4.978546654,1
2.323003894,-0.872485495,1
2.331099276,-0.712795663,1
2.3621516,3.732563649,1
2.373922469,-0.756503997,1
2.37509898,2.933706468,1
2.375619774,5.494446861,1
2.382818597,-0.941571637,1
2.388472387,6.8218581,1
2.410083734,-0.911658387,1
2.428154726,-0.641010891,1
2.438488228,4.519757193,1
2.439103562,26.34916722,1
2.444879417,8.790032787,1
2.465003458,-18.3920223,1
2.477706939,6.094599278,1
2.484628001,-19.56112971,1
2.497340457,-18.63271791,1
2.503783024,-0.5349035,1
2.509173778,5.603735964,1
2.51112054,-0.572410527,1
2.545978496,8.526368745,1
2.546940804,-0.592858329,1
2.553252503,-0.712872345,1
2.561328189,-0.695771653,1
2.585127193,-0.495158134,1
2.600401834,-0.616035979,1
2.60134358,7.061465637,1
2.60248458,-0.728405836,1
2.602824436,5.527582586,1
2.604830188,-0.719161774,1
2.645152744,-0.365454177,1
2.654698867,2.762179131,1
2.654846435,-0.674236324,1
2.693581389,4.335630041,1
2.724152283,7.397507606,1
2.763114125,-0.505507552,1
2.773536458,0.092069023,1
2.776869674,-0.484234911,1
2.793734436,-0.246792213,1
2.79514654,-0.533873455,1
2.79594309,7.556376694,1
2.86032716,7.753195383,1
2.870895117,4.776128091,1
2.888623416,-0.216784777,1
2.952235783,-0.270075621,1
2.985430571,-0.222176878,1
2.98640028,-0.248232619,1
2.998642435,-0.091470364,1
2.999318196,3.912842865,1
3.038774004,-19.93489383,1
3.073852277,0.266494833,1
3.076959061,4.814155424,1
3.128627182,5.870882623,1
3.172092251,-0.042204904,1
3.196146784,-0.006816319,1
3.213380041,6.802404838,1
3.221233865,0.146415698,1
3.251342688,0.223042172,1
3.256896636,0.103825654,1
3.260869354,0.042973667,1
3.279023803,1.594010402,1
3.280382289,0.160390555,1
3.320331587,4.439775271,1
3.323637504,0.061535202,1
3.326728758,0.316413009,1
3.340103114,0.041894533,1
3.346943758,26.55657401,1
3.349683424,0.114506157,1
3.358183453,0.061043295,1
3.388781905,0.881201739,1
3.397736066,0.330180419,1
3.406244363,0.208994962,1
3.441829208,4.317901722,1
3.444266335,0.121759498,1
3.450963864,4.795022253,1
3.452175511,0.122651615,1
3.505791365,0.496415819,1
3.507305638,0.290806387,1
3.515297625,0.199342281,1
3.516737596,4.497086078,1
3.517393133,0.231915682,1
3.535840113,6.201924827,1
3.546509119,0.537183287,1
3.54883713,0.291982394,1
3.592296794,4.70632932,1
3.614697102,7.682251868,1
3.62486207,0.306451607,1
3.625863633,0.297374361,1
3.636641833,0.422992261,1
3.671211249,0.358656462,1
3.681760591,0.378675334,1
3.683130796,-20.07900936,1
3.689944943,0.526597135,1
3.700111215,0.636061921,1
3.703038933,0.691487945,1
3.706796216,0.431478758,1
3.720156968,3.746755215,1
3.732905765,25.75426206,1
3.737744093,5.638919683,1
3.748285745,0.495344026,1
3.758011581,0.800330231,1
3.758403527,30.24628858,1
3.76516562,0.486964495,1
3.765589606,4.938227987,1
3.766384665,0.765227996,1
3.769550384,0.769539636,1
3.79004868,0.643152404,1
3.795525962,28.18859877,1
3.80981969,3.412766903,1
3.827715726,0.725346617,1
3.865549546,0.556759101,1
3.86884286,0.867895226,1
3.872596953,-18.155249,1
3.900484488,3.528911672,1
3.911575012,0.745800315,1
3.91548341,7.315492354,1
3.915946008,0.912082479,1
3.933152498,2.527800113,1
3.939357182,4.968428675,1
3.940781094,2.194997874,1
3.943878822,0.721690107,1
3.947626093,0.61683772,1
3.954909033,0.908273586,1
3.964493974,-20.74847721,1
3.981228504,8.068087198,1
3.983238102,1.34921636,1
3.999473503,5.331883307,1
4.007515522,0.790104875,1
4.009889583,0.724486837,1
4.030689721,-17.19447098,1
4.047943612,0.832575779,1
4.061733868,0.829234452,1
4.069738318,0.770392398,1
4.07715018,1.377146976,1
4.08566374,-19.65255297,1
4.098093195,1.109834586,1
4.108976165,7.77765015,1
4.11315671,26.83700533,1
4.138608545,0.872296479,1
4.141732317,3.241950607,1
4.14194856,4.514755564,1
4.153868243,7.821610415,1
4.184244898,4.288059505,1
4.189579735,2.556019818,1
4.194763793,7.473114942,1
4.213068949,0.896566477,1
4.217535026,27.73100186,1
4.235131682,2.07446833,1
4.301283322,2.817719843,1
4.308219058,3.980995092,1
4.319150093,2.725543483,1
4.323120663,1.314874546,1
4.327637298,3.585087176,1
4.342928323,9.377162437,1
4.34466125,2.616705208,1
4.354552524,1.390209782,1
4.368866814,3.979242405,1
4.383529167,1.052840304,1
4.396031093,5.80154419,1
4.464621751,6.136007724,1
4.466373706,3.6054983,1
4.484581621,28.68564759,1
4.486709352,6.863125769,1
4.506088575,1.307044456,1
4.516765625,1.21567835,1
4.51688488,-17.13593099,1
4.520649306,1.201500439,1
4.529265358,5.299369193,1
4.531632431,-18.4645687,1
4.531859507,3.271740931,1
4.536923823,1.351322786,1
4.547483228,7.970426169,1
4.551318613,2.811969914,1
4.585763123,1.405291704,1
4.595241682,-18.32524725,1
4.605312477,1.275140696,1
4.616929666,1.60246207,1
4.63551682,1.548045336,1
4.641317872,9.293168456,1
4.671934946,1.939600635,1
4.682477372,1.474896688,1
4.685679849,1.539863826,1
4.715965921,1.492187634,1
4.71929326,2.315195371,1
4.736505642,1.958835611,1
4.750060538,3.509871023,1
4.763710665,-18.2181844,1
4.76826293,2.649000113,1
4.776790728,25.72776645,1
4.778808827,2.016713335,1
4.787288009,27.80709696,1
4.789024954,1.547973727,1
4.79307235,2.072751827,1
4.81702085,4.858284106,1
4.848108268,6.867137604,1
4.851567605,3.322272952,1
4.874681229,3.834541438,1
4.918078306,4.700511933,1
4.923933892,2.681262408,1
5.000555789,1.718296523,1
5.00498035,28.75173152,1
5.012744776,3.525467866,1
5.046525642,-19.81881203,1
5.093842892,3.001294734,1
5.095674407,5.547650115,1
5.139334037,4.870121043,1
5.159166842,4.471062578,1
5.163935586,1.832964923,1
5.215268819,3.202706625,1
5.216348681,6.918274244,1
5.223381861,2.046178121,1
5.230815613,30.77397819,1
5.383453309,-20.25042419,1
5.406569435,2.402287504,1
5.427763307,26.88808383,1
5.429573504,6.214124401,1
5.444158562,6.978843043,1
5.456704117,3.369351874,1
5.489038461,2.1570575,1
5.512645733,3.1365212,1
5.551158815,6.805585585,1
5.65980647,2.48817345,1
5.660314337,-18.59718031,1
5.667778312,3.668422314,1
5.669812501,-18.50672176,1
5.682330613,-19.22127489,1
5.690093325,3.233931028,1
5.708648192,3.313463099,1
5.730578123,2.528214229,1
5.733554005,-18.4465483,1
5.757942459,26.10185154,1
5.793945979,5.409851674,1
5.830517337,28.2684627,1
5.83205312,-16.94810127,1
5.83663316,2.699426522,1
5.8873443,3.323812118,1
5.89779464,27.85600242,1
5.940485821,5.503781377,1
5.970583017,-17.75977886,1
6.000130736,3.698243298,1
6.106773588,5.544872614,1
6.115125486,3.917017471,1
6.204134113,4.866389811,1
6.21500083,3.256877469,1
6.233863787,-19.29565479,1
6.284398571,3.32793975,1
6.36089146,5.185765428,1
6.368945973,3.983166506,1
6.422341706,5.268969647,1
6.573426954,6.403979544,1
6.588280847,-18.92858939,1
6.625124803,-18.76081485,1
6.678757308,-18.12067573,1
6.688049215,3.855344911,1
6.75064324,25.99528554,1
6.784029504,9.126230841,1
6.792704407,4.555986442,1
6.871291735,-19.86338017,1
7.007838161,5.687734545,1
7.186510568,8.246107469,1
7.468587191,-18.22589388,1
7.488286824,26.65986691,1
7.50973995,23.82681849,1
7.581515156,-18.71119667,1
7.598487688,-17.46826023,1
7.726155581,28.64347526,1
8.12147948,27.32852937,1
8.126901513,26.80417558,1
8.215279326,-19.11167494,1
8.336781408,26.18651265,1
8.49348022,-19.08875244,1
8.556750554,-17.32221368,1
8.683851774,24.78393141,1
8.808298965,26.89498895,1
8.840763127,-18.469347,1
9.1350646,23.35900372,1
9.177406591,25.21346194,1
9.18683777,-18.39678125,1
9.379444397,-18.22071791,1
9.472966637,24.34630343,1
9.507056173,25.65902135,1
9.609619964,22.07840932,1
9.818668904,27.0467654,1
9.994947607,23.84709117,1
10.27131603,23.70282553,1
10.45178963,-18.35044165,1
10.74008992,-16.7686012,1
10.83649737,-16.71609195,1
10.87881308,24.96299014,1
11.27779508,-16.33494893,1
11.40920137,-17.14480156,1
11.51973177,22.59110335,1
11.76558689,-17.37212855,1
11.78724853,-16.71519163,1
11.80364829,26.70711328,1
12.19196122,-17.09665797,1
12.50942689,-16.50264598,1
12.5309667,22.86474357,1
12.67626909,-16.14609848,1
12.76851096,21.51564533,1
13.19006788,-15.66738569,1
13.22705263,23.99528034,1
13.32225571,25.19815028,1
13.34965502,22.86855026,1
13.48185938,23.04848706,1
13.49140271,-15.72864801,1
13.49727507,24.36078159,1
13.62293769,23.8991383,1
13.78965998,-15.38713753,1
13.86768999,21.21506624,1
13.88871171,-15.98483617,1
13.89675901,-15.66595682,1
13.92738605,-15.81106614,1
13.93090397,-15.57675485,1
14.36918273,-14.42792402,1
14.41662136,-14.96496287,1
14.87944691,22.21611768,1
14.98537572,21.5396575,1
15.28331816,25.80682372,1
15.32476117,-14.10142535,1
15.52404506,-14.46486453,1
15.60061358,-14.18951896,1
15.60384565,18.83590405,1
15.63495427,-14.23015397,1
15.71741896,-14.139734,1
15.87326785,19.13050189,1
15.88913766,-13.66851004,1
16.00336777,-13.66774228,1
16.01769892,20.11742917,1
16.1327133,21.12093432,1
16.20746767,-13.72343725,1
16.24965621,23.1604893,1
16.27951303,23.081211,1
16.29407568,19.41037083,1
16.48355873,19.05207286,1
16.48383723,18.57506409,1
16.52716541,-13.42866797,1
16.61794637,-12.68829248,1
16.72636947,-13.25048563,1
16.8182471,-13.06507796,1
16.89802447,20.42871235,1
16.94429921,-12.80089967,1
16.96079746,24.39819856,1
17.10380133,-12.68811884,1
17.171291,-12.81602495,1
17.21074038,-12.74957017,1
17.28140891,17.93773671,1
17.3444536,-12.64046007,1
17.43997567,-12.2686063,1
17.50418907,18.21202557,1
17.54190404,-12.44461214,1
17.6303563,20.35766513,1
17.66987195,20.82222458,1
17.83719268,15.70069772,1
17.89623419,17.13784679,1
17.90453439,16.76140985,1
17.91021414,14.25505093,1
17.97642912,-12.01098091,1
18.00880347,-11.56765033,1
18.0374435,-11.73249658,1
18.10051039,18.15380169,1
18.22762837,-11.64315745,1
18.35561995,-11.47092948,1
18.45423249,-11.36774422,1
18.46704352,18.17303067,1
18.52532688,19.64276983,1
18.53982459,-9.236266729,1
18.56051835,-11.36426458,1
18.9724283,-10.81942693,1
18.99943289,-9.598391082,1
19.00290184,-9.97266851,1
19.00539844,-10.88399772,1
19.05310869,-10.87998739,1
19.12387438,14.0794522,1
19.13184858,-9.68019603,1
19.13913459,-10.59415756,1
19.15511767,-10.11721471,1
19.28605871,17.14374364,1
19.30963347,-10.34515838,1
19.37333842,-8.646352227,1
19.44143402,-10.02953391,1
19.49569265,13.3714944,1
19.6133762,19.61001425,1
19.64478164,15.56802397,1
19.66973347,15.87765702,1
19.67518748,-10.04607578,1
19.68264368,-10.22742652,1
19.72842892,14.23954994,1
19.8700288,15.95865418,1
19.88018994,14.64202566,1
20.02881771,15.18264014,1
20.17476448,12.1758839,1
20.19678488,-8.281156783,1
20.29496692,-8.960834299,1
20.29547237,5.559460168,1
20.34631529,-8.003716846,1
20.37579684,-8.899515182,1
20.38219842,-8.748607432,1
20.40151948,-7.987802541,1
20.4021701,-5.816853913,1
20.46114513,-8.541871563,1
20.46356388,-8.900023238,1
20.49237971,16.65543848,1
20.49373176,8.88586376,1
20.53423778,-7.15502471,1
20.54088242,-7.152011287,1
20.70634985,-6.018610804,1
20.76135175,18.69232581,1
20.80263451,14.81050997,1
20.85482381,-8.287832622,1
20.91474547,13.95531604,1
20.92460959,16.19855137,1
20.95728547,12.39972508,1
21.01461619,7.546967636,1
21.15941523,16.78142835,1
21.16346687,-5.73861255,1
21.39179691,-4.652883277,1
